feature,importance,feature_type
turn,1.3081456808984532e-05,text
site-mild,1.3079182890587848e-05,text
induration,1.3077505496082965e-05,text
delayed,1.3070076499775402e-05,text
estimated date,1.3070023517295784e-05,text
purple,1.3065398905430985e-05,text
enrolled covid,1.305151519623746e-05,text
synthroid,1.3050015596556068e-05,text
headache muscle,1.3048532553128149e-05,text
patient second,1.303113538289951e-05,text
syringe,1.3014521601716906e-05,text
lots,1.3003565926530187e-05,text
months later,1.3002960066826562e-05,text
got second,1.2992249521053244e-05,text
days symptoms,1.2990496602640184e-05,text
primary series,1.2982308417414704e-05,text
oct patient,1.2981644518337441e-05,text
sign,1.2981185848148233e-05,text
region,1.2955826741109902e-05,text
tozinameran,1.2943473451658239e-05,text
fumarate,1.2937722478427753e-05,text
persisting,1.2930040565918293e-05,text
dehydrated,1.2925434987821136e-05,text
swollen red,1.2909650266912222e-05,text
medications food,1.2879695679496042e-05,text
degrees fahrenheit,1.28737087998583e-05,text
milligram,1.2867077796038848e-05,text
rapid heart,1.2859301126176093e-05,text
intramuscularly left,1.2852768788575603e-05,text
arm vaccine,1.2852519669523549e-05,text
pyrexia fever,1.2851444912808685e-05,text
left hand,1.2841618015761608e-05,text
mg po,1.2826175298840948e-05,text
minutes post,1.2819342483636361e-05,text
flat,1.2803791315104454e-05,text
urinary,1.2801514676245102e-05,text
miscarriage,1.2779747301634142e-05,text
touched,1.2779437997505338e-05,text
soreness arm,1.2775476696108877e-05,text
notice,1.2762759103288177e-05,text
indication feb,1.2762576672474364e-05,text
herpes zoster,1.2745958005986142e-05,text
taken blood,1.2744104643211727e-05,text
tightening,1.2741814784256654e-05,text
throwing,1.2737581149512435e-05,text
revealed,1.2731333674614801e-05,text
tremors,1.272769584136114e-05,text
aches fever,1.2719926076124063e-05,text
site red,1.271971480096442e-05,text
trunk,1.2708246713307149e-05,text
phlegm,1.2704378431879348e-05,text
discontinued,1.2703476636326953e-05,text
day following,1.2702254341642489e-05,text
underlying,1.2701232216617282e-05,text
observation area,1.2690862693453934e-05,text
high cholesterol,1.268440797332897e-05,text
palpitation,1.2664484797752821e-05,text
swelling throat,1.2663491909710757e-05,text
upper left,1.2659881838694931e-05,text
apr follow-up,1.2645924334597348e-05,text
specific,1.2618892375030443e-05,text
left pharmacy,1.2615259438397483e-05,text
airway,1.2614894263663784e-05,text
intramuscular treatment,1.2614212132161654e-05,text
swelling tongue,1.2592499795264749e-05,text
antibody test,1.2590283612204656e-05,text
jun dose,1.2579077020298613e-05,text
right eye,1.2575275091517458e-05,text
virus test,1.256825613771238e-05,text
elevated blood,1.2564680699778364e-05,text
positive test,1.255414247148728e-05,text
hips,1.2545774451012732e-05,text
believed,1.2535951801415752e-05,text
mg oral,1.2532884137217047e-05,text
onset mar,1.2531754590540654e-05,text
generally,1.2504287954728354e-05,text
arm shoulder,1.250112470938205e-05,text
panel,1.2487260241910169e-05,text
included drug,1.2476905826488659e-05,text
plan,1.2475193870895701e-05,text
disclosed,1.2467798511086195e-05,text
leaving,1.2465924743160744e-05,text
lethargy,1.2455008795942937e-05,text
benedryl,1.2454897456029225e-05,text
racing heart,1.2448953090434686e-05,text
flu symptoms,1.2444481183014798e-05,text
site resolved,1.2437711968957368e-05,text
cbc,1.2424280316260762e-05,text
provided mrna,1.2421741370014834e-05,text
lot pain,1.2419908064017793e-05,text
vaccine did,1.2414539870039132e-05,text
dec recovered,1.2408604372224173e-05,text
contactable hcp,1.2402547779224198e-05,text
events resolved,1.2398508239303853e-05,text
started taking,1.2396340199140901e-05,text
pain non,1.2377698792860741e-05,text
clotting,1.235746651728761e-05,text
reportedly,1.2347801810262005e-05,text
funny,1.2347308795588372e-05,text
false,1.2344855111116294e-05,text
moving,1.2325558646968848e-05,text
significant information,1.2306475929252927e-05,text
muscular weakness,1.2303858314840633e-05,text
team reporter,1.2303067704333255e-05,text
date provided,1.2281970938018761e-05,text
confused,1.2277288048814059e-05,text
days following,1.2262639959461243e-05,text
neurology,1.2262192110946578e-05,text
did help,1.2254331548912948e-05,text
received ml,1.2243656155740328e-05,text
closed,1.2237321974243394e-05,text
brother,1.2229562663547191e-05,text
break,1.2228374304805169e-05,text
acid aspirin,1.2226241916577207e-05,text
right ear,1.2221509925977554e-05,text
arm hand,1.2217304723358251e-05,text
reasonable possibility,1.2214959351677196e-05,text
pain aches,1.2212653413690103e-05,text
omicron,1.2210914064440285e-05,text
intramuscular route,1.2197256492726308e-05,text
enlarged,1.2158087277833196e-05,text
fracture,1.2151023487964856e-05,text
age time,1.2145949952623328e-05,text
passing,1.2135356911862239e-05,text
oct dose,1.2129009000608412e-05,text
minimum,1.212880414516966e-05,text
spikevax nos,1.2127008712913172e-05,text
request,1.2119444067657178e-05,text
event mrna,1.2109820587505146e-05,text
given moderna,1.2095481842581341e-05,text
internal,1.20722665981942e-05,text
patient symptoms,1.2071550888631589e-05,text
drip,1.2067324871749751e-05,text
lipitor,1.206199215050581e-05,text
consulted,1.2055391794782709e-05,text
aggravated,1.2047330287095423e-05,text
fourth,1.2045595019096791e-05,text
shot given,1.2045427153152383e-05,text
time pain,1.2023833731338139e-05,text
arm felt,1.2023193616469952e-05,text
anti,1.201409210524322e-05,text
bells,1.2007850925335394e-05,text
approximately weeks,1.2000752100179958e-05,text
chills muscle,1.199747668675241e-05,text
cat__STATE_ID,1.1990893478562563e-05,structured
surgical,1.197962098228644e-05,text
nodes left,1.1976773835336886e-05,text
used indication,1.1975239244064336e-05,text
menstruation,1.1972226185846182e-05,text
anatomical,1.1958718941327974e-05,text
mar prophylactic,1.195728080913448e-05,text
non-company product,1.1950855619335305e-05,text
th dose,1.1947800476993068e-05,text
resolved provided,1.1926486165380556e-05,text
rash left,1.1925903128242564e-05,text
spinning,1.192010529262923e-05,text
leading,1.190377004621083e-05,text
tightness chest,1.1896572623418401e-05,text
different dose,1.188996527681342e-05,text
vaccination date,1.187314347029896e-05,text
complex,1.187120160242311e-05,text
getting covid,1.1860900764039717e-05,text
transient,1.1851246625818421e-05,text
link recent,1.1849032653463544e-05,text
pain vaccination,1.1844934149676518e-05,text
mi,1.1844696868995965e-05,text
muscle weakness,1.1835672758121628e-05,text
exacerbation,1.1828779727999775e-05,text
covid follow-up,1.1821215243379307e-05,text
consumer non-hcp,1.1818916170953577e-05,text
panic,1.1815325687330826e-05,text
muscle ache,1.1797231448387944e-05,text
palms,1.1777897501297264e-05,text
bnt apr,1.1776876683410568e-05,text
explained,1.176992395539329e-05,text
ago patient,1.1757250903537777e-05,text
event did,1.175301650378512e-05,text
patient wanted,1.174562649505708e-05,text
ek,1.174151520587834e-05,text
blister,1.1736051527134973e-05,text
increased blood,1.1735295272733192e-05,text
dose date,1.1674038273077004e-05,text
falling,1.1639466667141196e-05,text
having pain,1.1639286701160432e-05,text
reporter concomitant,1.1638048236676046e-05,text
treated ibuprofen,1.1637980560580868e-05,text
felt little,1.1602183932253227e-05,text
noticeable,1.159981198600834e-05,text
crohn,1.1599418231976966e-05,text
hours post,1.159688314569966e-05,text
works,1.1595440637533336e-05,text
itchy red,1.1594873565684226e-05,text
causality event,1.1592657458005835e-05,text
physician describes,1.1563456566968144e-05,text
thrombocytopenia,1.1552899961593235e-05,text
breast cancer,1.1542564781560878e-05,text
dosing,1.154155982453705e-05,text
swallow,1.1534469730090118e-05,text
peripheral swelling,1.1533560623677638e-05,text
tightness throat,1.1532845533301228e-05,text
angioedema,1.1526541191329785e-05,text
constantly,1.1520711236996966e-05,text
pmhx,1.1520562618329366e-05,text
difficult,1.1508008463974388e-05,text
body rash,1.1481691871804386e-05,text
got booster,1.1473661548870003e-05,text
salbutamol,1.1469805417364895e-05,text
diarrhoea diarrhea,1.146798355135689e-05,text
left foot,1.145591824167339e-05,text
cut,1.1450309235143101e-05,text
patients received,1.1442594044422699e-05,text
hemorrhage,1.1431223679216902e-05,text
program contactable,1.1428139449700596e-05,text
mailbox,1.142559697329448e-05,text
aching,1.1416636741862858e-05,text
experienced temperature,1.1410978843633582e-05,text
woke morning,1.1397263739486772e-05,text
exposed,1.1395189348811016e-05,text
indication mar,1.1390686023339621e-05,text
booster patient,1.1384265941287485e-05,text
usual,1.1383052317423933e-05,text
long time,1.1379250620934261e-05,text
day injection,1.1348759810342938e-05,text
shakes,1.1326287483053386e-05,text
female consumer,1.1321449774222619e-05,text
booster vaccine,1.1316847102799195e-05,text
throat felt,1.1311233902520886e-05,text
instead ml,1.1306803899334282e-05,text
number batch,1.1275875690933525e-05,text
nov dose,1.1255111592749191e-05,text
sever,1.1249387906531547e-05,text
apr batch,1.1248924331722806e-05,text
gerd,1.1242510526524564e-05,text
patient recovering,1.1201223918317236e-05,text
arm red,1.1196554849917626e-05,text
frequent,1.1187742816873026e-05,text
received booster,1.1176291532394494e-05,text
described treatment,1.1159194418793122e-05,text
needs,1.1159077156093107e-05,text
day pain,1.1124740297720063e-05,text
events clinical,1.1123197319488506e-05,text
seven,1.1120321346209457e-05,text
recovering described,1.1103057478379742e-05,text
lying,1.1092516320156743e-05,text
totally,1.108504002570207e-05,text
dose days,1.1077438266827326e-05,text
patient allergic,1.1045474379130517e-05,text
weight patient,1.1036287934505642e-05,text
smoker,1.1029700555343686e-05,text
vaccination follow-up,1.102518703590632e-05,text
steps,1.101706099154871e-05,text
device,1.1009786787438304e-05,text
intestinal,1.0980509023551576e-05,text
vaccine resolved,1.0975242486434971e-05,text
getting better,1.0973528695357492e-05,text
additional vaccines,1.0972684177515458e-05,text
influenza like,1.0962675769423122e-05,text
day second,1.0960368425623338e-05,text
typical,1.0956194015657855e-05,text
fever pain,1.0955390297268598e-05,text
details patient,1.09322946785763e-05,text
muscular,1.0928405513295231e-05,text
injection patient,1.0923513106774124e-05,text
psoriasis,1.0916915122315901e-05,text
pressure medication,1.0910289809261428e-05,text
received expired,1.0905838200830511e-05,text
antiviral,1.0903731281018073e-05,text
estimated,1.0902751624063522e-05,text
legs feet,1.0886747664981119e-05,text
vaccination mar,1.086717552530333e-05,text
forward,1.0861794819674339e-05,text
started hours,1.0858054718741447e-05,text
binary__HISTORY__lymphatic_edema,1.0847070887360368e-05,structured
oil,1.0846828034974559e-05,text
packs,1.0832017093285452e-05,text
pain joints,1.0810214220351027e-05,text
hot flashes,1.0796525594895592e-05,text
erythema injection,1.0795054762962662e-05,text
appears,1.0785318716616844e-05,text
sores,1.0784879290021054e-05,text
according,1.075828670491643e-05,text
abnormalities,1.0758234880624711e-05,text
interchange vaccine,1.07464410464328e-05,text
headedness,1.0740138900173131e-05,text
pins,1.0738845083303797e-05,text
neck chest,1.0738327022581005e-05,text
sharp pain,1.0733004405401752e-05,text
fact,1.0732577430551165e-05,text
recommendation,1.0724808566218796e-05,text
upset stomach,1.0722853285098839e-05,text
pain body,1.072083363274827e-05,text
minimal,1.0719142905765738e-05,text
collar bone,1.0718810905063151e-05,text
couple hours,1.0715533482984891e-05,text
site patient,1.0697269731702237e-05,text
chloride,1.0667717714696685e-05,text
symptoms covid,1.0651581642661345e-05,text
administration arm,1.0650912034629329e-05,text
run,1.0648542024989242e-05,text
lupus,1.064426690996766e-05,text
product used,1.0642332762337812e-05,text
vaccine second,1.0639873277439539e-05,text
rested,1.0633220429595016e-05,text
shoulder pain,1.0621945228420006e-05,text
clean-up,1.0620042706908568e-05,text
simvastatin,1.061828868960204e-05,text
pick,1.0607653049111317e-05,text
badly,1.059602555510711e-05,text
took dose,1.058293656927638e-05,text
patient adverse,1.055837122586979e-05,text
headache hours,1.054774954815926e-05,text
reporter linked,1.054648106163533e-05,text
dl,1.0536068369639623e-05,text
penicillin allergy,1.0533318244074974e-05,text
list,1.0525254731084123e-05,text
mass,1.051868147880507e-05,text
debilitating,1.0489713542987094e-05,text
listed,1.0484922866603014e-05,text
drops,1.0483608970377347e-05,text
drug bnt,1.0479982221428509e-05,text
going pass,1.0471982678213387e-05,text
cardiology,1.0465574211396902e-05,text
st vaccine,1.0457802389559459e-05,text
ball,1.0453470702679668e-05,text
constipation,1.044341738128573e-05,text
repeated,1.0439728228519244e-05,text
slow,1.0430882860163321e-05,text
date date,1.0425639009811808e-05,text
administration vaccine,1.0424241729038203e-05,text
subside,1.041646157320696e-05,text
symptoms days,1.0415668367127198e-05,text
allegra,1.041343204872464e-05,text
unchanged,1.039691552434239e-05,text
got pfizer,1.0387244092178835e-05,text
development,1.03752453247733e-05,text
final,1.037400347763506e-05,text
en expiration,1.0371740308050166e-05,text
flonase,1.0369874086836496e-05,text
recovered apr,1.0362427932112783e-05,text
hours patient,1.0361866868206266e-05,text
form time,1.036109309602783e-05,text
intensity,1.0355994626309662e-05,text
retrospective clean-up,1.0354562655581956e-05,text
notes known,1.033658814433968e-05,text
triggered,1.0316857118531189e-05,text
severe joint,1.0309982454391384e-05,text
multiple sclerosis,1.0295962359890837e-05,text
vomiting vomiting,1.0286558348073418e-05,text
swelling pain,1.028362315874927e-05,text
severe body,1.0274028626639018e-05,text
suspect drug,1.0265686055129679e-05,text
flutter,1.0247862725446589e-05,text
unusual,1.0239910099969531e-05,text
family medical,1.0234063505489273e-05,text
pfizer booster,1.0233991312635813e-05,text
radiation,1.022474652788617e-05,text
dec described,1.0218577767615642e-05,text
dose left,1.0216323815077947e-05,text
getting second,1.0213916311142684e-05,text
sugar,1.0209847545589538e-05,text
jan reporter,1.0208931847281004e-05,text
arm dec,1.0201638068014487e-05,text
treated diphenhydramine,1.0194900416382093e-05,text
recovery,1.0193705309594944e-05,text
generalized weakness,1.0192460631949002e-05,text
bowel,1.019111252107108e-05,text
nasal cannula,1.0183258159508974e-05,text
instructions,1.017937416442332e-05,text
require,1.0155502520170483e-05,text
latex,1.0150739182534708e-05,text
vaccine arm,1.0147398400790602e-05,text
despite,1.0140564351652859e-05,text
reached,1.0135532897824191e-05,text
fever year-old,1.0128027885458505e-05,text
unwell,1.0125000293819707e-05,text
right upper,1.0102494494412785e-05,text
acute chronic,1.009874167985658e-05,text
kidneys,1.0095716466111388e-05,text
flush,1.0087142290183906e-05,text
shower,1.0079584620283868e-05,text
alcohol,1.0051192612884066e-05,text
awake,1.002355032269497e-05,text
parts body,1.001221463474375e-05,text
regained,1.0009109895268362e-05,text
initiated,1.0003264384614015e-05,text
symptoms patient,9.966960119393263e-06,text
qualifiers provided,9.96218162560436e-06,text
filled,9.958325759116073e-06,text
disoriented,9.956753221602122e-06,text
